plot,blk,trt,plt.date,term.plt,herb.trt,herb.trt.POSTdemo,NoResidualAtPost,location,date,year,timing,weed.species,soy.hgt.cm,weed.demo.unit,above.canopy,greater.ten.cm,less.ten.cm,total.weed.den,std.weed den,eb.data,eb.herb,eb.plt.dt,ea.data,ea.herb,ea.plt.dt,lb.data,lb.herb,lb.plt.dt,la.data,la.herb,la.plt.dt,yield.data,rye.bio.m2,soybean.buac,lorenz,ob1,ob2,ob3,ob4,ob5,ob6,ob7,ob8,ob9,ob10,ob11,ob12,ob13,ob14,ob15,ob16
111,b4,14,green/anthesis,anthesis/anthesis,POST,no residual,yes,PA,10/18/23,2023,Soybean maturity,commonragweed,72.39,1m2,0,0,0,0,na,no,,,no,,,no,,,no,,,no,na,na,yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
301,b1,14,green/anthesis,anthesis/anthesis,POST,no residual,yes,PA,10/18/23,2023,Soybean maturity,commonragweed,76.2,1m2,0,0,0,0,na,no,,,no,,,no,,,no,,,no,na,na,yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
405,b2,14,green/anthesis,anthesis/anthesis,POST,no residual,yes,PA,10/18/23,2023,Soybean maturity,commonragweed,80.01,1m2,0,0,0,0,na,no,,,no,,,no,,,no,,,no,na,na,yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
509,b3,14,green/anthesis,anthesis/anthesis,POST,no residual,yes,PA,10/18/23,2023,Soybean maturity,commonragweed,77.47,1m2,0,0,0,0,na,no,,,no,,,no,,,no,,,no,na,na,yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105,b2,15,green/anthesis,anthesis/anthesis,anthesis/POST,anthesis,no,PA,10/18/23,2023,Soybean maturity,commonragweed,71.12,1m2,0,0,0,0,na,no,,,no,,,no,,,no,,,no,na,na,yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201,b1,15,green/anthesis,anthesis/anthesis,anthesis/POST,anthesis,no,PA,10/18/23,2023,Soybean maturity,commonragweed,73.66,1m2,0,0,0,0,na,no,,,no,,,no,,,no,,,no,na,na,yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
309,b3,15,green/anthesis,anthesis/anthesis,anthesis/POST,anthesis,no,PA,10/18/23,2023,Soybean maturity,commonragweed,76.2,1m2,0,0,0,0,na,no,,,no,,,no,,,no,,,no,na,na,yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
511,b4,15,green/anthesis,anthesis/anthesis,anthesis/POST,anthesis,no,PA,10/18/23,2023,Soybean maturity,commonragweed,72.39,1m2,0,0,0,0,na,no,,,no,,,no,,,no,,,no,na,na,yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
204,b2,1,brown/anthesis,boot/anthesis,no residual,no residual,yes,PA,10/18/23,2023,Soybean maturity,waterhemp,82.55,1m2,0,1.5,0,1.5,na,yes,utc,std,yes,utc,std,yes,utc,std,yes,utc,std,no,na,na,yes,23,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0
302,b1,1,brown/anthesis,boot/anthesis,no residual,no residual,yes,PA,10/18/23,2023,Soybean maturity,waterhemp,73.66,1m2,0,1,1,2,na,yes,utc,std,yes,utc,std,yes,utc,std,yes,utc,std,no,na,na,yes,64,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0
307,b3,1,brown/anthesis,boot/anthesis,no residual,no residual,yes,PA,10/18/23,2023,Soybean maturity,waterhemp,82.55,1m2,0,1.5,2,3.5,na,yes,utc,std,yes,utc,std,yes,utc,std,yes,utc,std,no,na,na,yes,15,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
512,b4,1,brown/anthesis,boot/anthesis,no residual,no residual,yes,PA,10/18/23,2023,Soybean maturity,waterhemp,80.01,1m2,0,1,2,3,na,yes,utc,std,yes,utc,std,yes,utc,std,yes,utc,std,no,na,na,yes,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
312,b4,2,brown/anthesis,boot/anthesis,boot,boot,no,PA,10/18/23,2023,Soybean maturity,waterhemp,77.47,1m2,0,4.5,2,6.5,na,yes,pre,std,no,,,yes,pre,std,no,,,no,na,na,yes,60,48,23,20,25,0,0,0,0,0,0,0,0,0,0,0
402,b1,2,brown/anthesis,boot/anthesis,boot,boot,no,PA,10/18/23,2023,Soybean maturity,waterhemp,80.01,1m2,0,1,0,1,na,yes,pre,std,no,,,yes,pre,std,no,,,no,na,na,yes,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
407,b3,2,brown/anthesis,boot/anthesis,boot,boot,no,PA,10/18/23,2023,Soybean maturity,waterhemp,74.93,1m2,0,0,0,0,na,yes,pre,std,no,,,yes,pre,std,no,,,no,na,na,yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504,b2,2,brown/anthesis,boot/anthesis,boot,boot,no,PA,10/18/23,2023,Soybean maturity,waterhemp,78.74,1m2,0,1,0,1,na,yes,pre,std,no,,,yes,pre,std,no,,,no,na,na,yes,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104,b2,3,brown/anthesis,boot/anthesis,anthesis,anthesis,no,PA,10/18/23,2023,Soybean maturity,waterhemp,73.66,1m2,0,1,0,1,na,no,,,yes,pre,std,no,,,yes,pre,early,no,na,na,yes,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202,b1,3,brown/anthesis,boot/anthesis,anthesis,anthesis,no,PA,10/18/23,2023,Soybean maturity,waterhemp,77.47,1m2,0,0,1,1,na,no,,,yes,pre,std,no,,,yes,pre,early,no,na,na,yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212,b4,3,brown/anthesis,boot/anthesis,anthesis,anthesis,no,PA,10/18/23,2023,Soybean maturity,waterhemp,76.2,1m2,0,2.5,1,3.5,na,no,,,yes,pre,std,no,,,yes,pre,early,no,na,na,yes,37,17,15,0,0,0,0,0,0,0,0,0,0,0,0,0
507,b3,3,brown/anthesis,boot/anthesis,anthesis,anthesis,no,PA,10/18/23,2023,Soybean maturity,waterhemp,74.93,1m2,0,0,0,0,na,no,,,yes,pre,std,no,,,yes,pre,early,no,na,na,yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,b1,4,brown/anthesis,boot/anthesis,POST,no residual,yes,PA,10/18/23,2023,Soybean maturity,waterhemp,76.2,1m2,0,0,0,0,na,no,,,no,,,no,,,no,,,no,na,na,yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
207,b3,4,brown/anthesis,boot/anthesis,POST,no residual,yes,PA,10/18/23,2023,Soybean maturity,waterhemp,76.2,1m2,0,0,0,0,na,no,,,no,,,no,,,no,,,no,na,na,yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
404,b2,4,brown/anthesis,boot/anthesis,POST,no residual,yes,PA,10/18/23,2023,Soybean maturity,waterhemp,77.47,1m2,0,0,0,0,na,no,,,no,,,no,,,no,,,no,na,na,yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
412,b4,4,brown/anthesis,boot/anthesis,POST,no residual,yes,PA,10/18/23,2023,Soybean maturity,waterhemp,77.47,1m2,0,0,0,0,na,no,,,no,,,no,,,no,,,no,na,na,yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,b3,5,brown/anthesis,boot/anthesis,anthesis/POST,anthesis,no,PA,10/18/23,2023,Soybean maturity,waterhemp,77.47,1m2,0,0,0,0,na,no,,,no,,,no,,,no,,,no,na,na,yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,b4,5,brown/anthesis,boot/anthesis,anthesis/POST,anthesis,no,PA,10/18/23,2023,Soybean maturity,waterhemp,72.39,1m2,0,0,0,0,na,no,,,no,,,no,,,no,,,no,na,na,yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
304,b2,5,brown/anthesis,boot/anthesis,anthesis/POST,anthesis,no,PA,10/18/23,2023,Soybean maturity,waterhemp,76.2,1m2,0,0,0,0,na,no,,,no,,,no,,,no,,,no,na,na,yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
502,b1,5,brown/anthesis,boot/anthesis,anthesis/POST,anthesis,no,PA,10/18/23,2023,Soybean maturity,waterhemp,76.2,1m2,0,0,0,0,na,no,,,no,,,no,,,no,,,no,na,na,yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,b4,6,green/boot,boot/boot,no residual,no residual,yes,PA,10/18/23,2023,Soybean maturity,waterhemp,78.74,1m2,1,6,4.5,11.5,na,yes,utc,early,yes,utc,early,no,,,no,,,no,na,na,yes,69,44,86,18,12,20,15,0,0,0,0,0,0,0,0,0
403,b1,6,green/boot,boot/boot,no residual,no residual,yes,PA,10/18/23,2023,Soybean maturity,waterhemp,77.47,1m2,0,1,0,1,na,yes,utc,early,yes,utc,early,no,,,no,,,no,na,na,yes,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
406,b2,6,green/boot,boot/boot,no residual,no residual,yes,PA,10/18/23,2023,Soybean maturity,waterhemp,76.2,1m2,1,1,1,3,na,yes,utc,early,yes,utc,early,no,,,no,,,no,na,na,yes,98,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
408,b3,6,green/boot,boot/boot,no residual,no residual,yes,PA,10/18/23,2023,Soybean maturity,waterhemp,72.39,1m2,0,1,1,2,na,yes,utc,early,yes,utc,early,no,,,no,,,no,na,na,yes,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106,b2,7,green/boot,boot/boot,boot,boot,no,PA,10/18/23,2023,Soybean maturity,waterhemp,77.47,1m2,0,0,0,0,na,yes,pre,early,no,,,no,,,no,,,no,na,na,yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203,b1,7,green/boot,boot/boot,boot,boot,no,PA,10/18/23,2023,Soybean maturity,waterhemp,78.74,1m2,0,0,0,0,na,yes,pre,early,no,,,no,,,no,,,no,na,na,yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
308,b3,7,green/boot,boot/boot,boot,boot,no,PA,10/18/23,2023,Soybean maturity,waterhemp,80.01,1m2,0,0,0,0,na,yes,pre,early,no,,,no,,,no,,,no,na,na,yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
510,b4,7,green/boot,boot/boot,boot,boot,no,PA,10/18/23,2023,Soybean maturity,waterhemp,73.66,1m2,0,1,0,1,na,yes,pre,early,no,,,no,,,no,,,no,na,na,yes,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108,b3,8,green/boot,boot/boot,anthesis,anthesis,no,PA,10/18/23,2023,Soybean maturity,waterhemp,73.66,1m2,0,1,1,2,na,no,,,yes,pre,std,no,,,no,,,no,na,na,yes,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206,b2,8,green/boot,boot/boot,anthesis,anthesis,no,PA,10/18/23,2023,Soybean maturity,waterhemp,86.36,1m2,0,0,0,0,na,no,,,yes,pre,std,no,,,no,,,no,na,na,yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210,b4,8,green/boot,boot/boot,anthesis,anthesis,no,PA,10/18/23,2023,Soybean maturity,waterhemp,78.74,1m2,0,1,1,2,na,no,,,yes,pre,std,no,,,no,,,no,na,na,yes,45,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0
303,b1,8,green/boot,boot/boot,anthesis,anthesis,no,PA,10/18/23,2023,Soybean maturity,waterhemp,76.2,1m2,0,0,0,0,na,no,,,yes,pre,std,no,,,no,,,no,na,na,yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
306,b2,9,green/boot,boot/boot,POST,no residual,yes,PA,10/18/23,2023,Soybean maturity,waterhemp,90.17,1m2,0,0,0,0,na,no,,,no,,,no,,,no,,,no,na,na,yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
310,b4,9,green/boot,boot/boot,POST,no residual,yes,PA,10/18/23,2023,Soybean maturity,waterhemp,80.01,1m2,0,0,0,0,na,no,,,no,,,no,,,no,,,no,na,na,yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
503,b1,9,green/boot,boot/boot,POST,no residual,yes,PA,10/18/23,2023,Soybean maturity,waterhemp,77.47,1m2,0,0,0,0,na,no,,,no,,,no,,,no,,,no,na,na,yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
508,b3,9,green/boot,boot/boot,POST,no residual,yes,PA,10/18/23,2023,Soybean maturity,waterhemp,77.47,1m2,0,0,0,0,na,no,,,no,,,no,,,no,,,no,na,na,yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103,b1,10,green/boot,boot/boot,anthesis/POST,anthesis,no,PA,10/18/23,2023,Soybean maturity,waterhemp,72.39,1m2,0,0,0,0,na,no,,,no,,,no,,,no,,,no,na,na,yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
208,b3,10,green/boot,boot/boot,anthesis/POST,anthesis,no,PA,10/18/23,2023,Soybean maturity,waterhemp,81.28,1m2,0,0,0,0,na,no,,,no,,,no,,,no,,,no,na,na,yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
410,b4,10,green/boot,boot/boot,anthesis/POST,anthesis,no,PA,10/18/23,2023,Soybean maturity,waterhemp,69.85,1m2,0,0,0,0,na,no,,,no,,,no,,,no,,,no,na,na,yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506,b2,10,green/boot,boot/boot,anthesis/POST,anthesis,no,PA,10/18/23,2023,Soybean maturity,waterhemp,73.66,1m2,0,0,0,0,na,no,,,no,,,no,,,no,,,no,na,na,yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,b1,11,green/anthesis,anthesis/anthesis,no residual,no residual,yes,PA,10/18/23,2023,Soybean maturity,waterhemp,77.47,1m2,0,6.5,3,9.5,na,no,,,no,,,yes,utc,early,yes,pre,early,no,na,na,yes,30.48,48.26,36,0,0,0,0,0,0,0,0,0,0,0,0,0
109,b3,11,green/anthesis,anthesis/anthesis,no residual,no residual,yes,PA,10/18/23,2023,Soybean maturity,waterhemp,78.74,1m2,1,9,3,13,na,no,,,no,,,yes,utc,early,yes,pre,early,no,na,na,yes,130,120,85,63,42,24,16,16,23,68,45,0,0,0,0,0
305,b2,11,green/anthesis,anthesis/anthesis,no residual,no residual,yes,PA,10/18/23,2023,Soybean maturity,waterhemp,82.55,1m2,1,1.5,0,2.5,na,no,,,no,,,yes,utc,early,yes,pre,early,no,na,na,yes,94,25,12,0,0,0,0,0,0,0,0,0,0,0,0,0
411,b4,11,green/anthesis,anthesis/anthesis,no residual,no residual,yes,PA,10/18/23,2023,Soybean maturity,waterhemp,80.01,1m2,0,1.5,1,2.5,na,no,,,no,,,yes,utc,early,yes,pre,early,no,na,na,yes,39,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
209,b3,12,green/anthesis,anthesis/anthesis,boot,boot,no,PA,10/18/23,2023,Soybean maturity,waterhemp,83.82,1m2,1,1,1,3,na,no,,,no,,,yes,pre,early,no,,,no,na,na,yes,109,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211,b4,12,green/anthesis,anthesis/anthesis,boot,boot,no,PA,10/18/23,2023,Soybean maturity,waterhemp,80.01,1m2,1,3.5,1,5.5,na,no,,,no,,,yes,pre,early,no,,,no,na,na,yes,86,50,36,15,0,0,0,0,0,0,0,0,0,0,0,0
401,b1,12,green/anthesis,anthesis/anthesis,boot,boot,no,PA,10/18/23,2023,Soybean maturity,waterhemp,71.12,1m2,0,1,1,2,na,no,,,no,,,yes,pre,early,no,,,no,na,na,yes,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505,b2,12,green/anthesis,anthesis/anthesis,boot,boot,no,PA,10/18/23,2023,Soybean maturity,waterhemp,83.82,1m2,0,1,1,2,na,no,,,no,,,yes,pre,early,no,,,no,na,na,yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205,b2,13,green/anthesis,anthesis/anthesis,anthesis,anthesis,no,PA,10/18/23,2023,Soybean maturity,waterhemp,77.47,1m2,0,2,0,2,na,no,,,no,,,no,,,yes,pre,early,no,na,na,yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
311,b4,13,green/anthesis,anthesis/anthesis,anthesis,anthesis,no,PA,10/18/23,2023,Soybean maturity,waterhemp,72.39,1m2,1.5,4,1,6.5,na,no,,,no,,,no,,,yes,pre,early,no,na,na,yes,90,81,35,27,36,18,0,0,0,0,0,0,0,0,0,0
409,b3,13,green/anthesis,anthesis/anthesis,anthesis,anthesis,no,PA,10/18/23,2023,Soybean maturity,waterhemp,78.74,1m2,0,1,1,2,na,no,,,no,,,no,,,yes,pre,early,no,na,na,yes,26,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0
501,b1,13,green/anthesis,anthesis/anthesis,anthesis,anthesis,no,PA,10/18/23,2023,Soybean maturity,waterhemp,73.66,1m2,0,0,0,0,na,no,,,no,,,no,,,yes,pre,early,no,na,na,yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,b4,14,green/anthesis,anthesis/anthesis,POST,no residual,yes,PA,10/18/23,2023,Soybean maturity,waterhemp,72.39,1m2,0,0,0,0,na,no,,,no,,,no,,,no,,,no,na,na,yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
301,b1,14,green/anthesis,anthesis/anthesis,POST,no residual,yes,PA,10/18/23,2023,Soybean maturity,waterhemp,76.2,1m2,0,1,0,1,na,no,,,no,,,no,,,no,,,no,na,na,yes,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
405,b2,14,green/anthesis,anthesis/anthesis,POST,no residual,yes,PA,10/18/23,2023,Soybean maturity,waterhemp,80.01,1m2,0,0,0,0,na,no,,,no,,,no,,,no,,,no,na,na,yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
509,b3,14,green/anthesis,anthesis/anthesis,POST,no residual,yes,PA,10/18/23,2023,Soybean maturity,waterhemp,77.47,1m2,0,0,0,0,na,no,,,no,,,no,,,no,,,no,na,na,yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105,b2,15,green/anthesis,anthesis/anthesis,anthesis/POST,anthesis,no,PA,10/18/23,2023,Soybean maturity,waterhemp,71.12,1m2,0,0,0,0,na,no,,,no,,,no,,,no,,,no,na,na,yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201,b1,15,green/anthesis,anthesis/anthesis,anthesis/POST,anthesis,no,PA,10/18/23,2023,Soybean maturity,waterhemp,73.66,1m2,0,0,0,0,na,no,,,no,,,no,,,no,,,no,na,na,yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
309,b3,15,green/anthesis,anthesis/anthesis,anthesis/POST,anthesis,no,PA,10/18/23,2023,Soybean maturity,waterhemp,76.2,1m2,0,0,0,0,na,no,,,no,,,no,,,no,,,no,na,na,yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
511,b4,15,green/anthesis,anthesis/anthesis,anthesis/POST,anthesis,no,PA,10/18/23,2023,Soybean maturity,waterhemp,72.39,1m2,0,0,0,0,na,no,,,no,,,no,,,no,,,no,na,na,yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115,b1,1,brown/anthesis,boot/anthesis,no residual,no residual,yes,VA,6/1/23,2023,POST (-1 DAT),palmer amaranth,10.16,1m2,0,0,413.1,413.1,210.78,yes,utc,std,yes,utc,std,yes,utc,std,yes,utc,std,,,no,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,
204,b2,1,brown/anthesis,boot/anthesis,no residual,no residual,yes,VA,6/1/23,2023,POST (-1 DAT),palmer amaranth,15.24,1m2,0,2.7,388.8,391.5,111.24,yes,utc,std,yes,utc,std,yes,utc,std,yes,utc,std,,,no,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,
302,b3,1,brown/anthesis,boot/anthesis,no residual,no residual,yes,VA,6/1/23,2023,POST (-1 DAT),palmer amaranth,12.7,1m2,0,5.4,283.5,288.9,121.5,yes,utc,std,yes,utc,std,yes,utc,std,yes,utc,std,,,no,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,
307,b3,1,brown/anthesis,boot/anthesis,no residual,no residual,yes,VA,6/1/23,2023,POST (-1 DAT),palmer amaranth,15.24,1m2,0,10.8,432,442.8,121.5,yes,utc,std,yes,utc,std,yes,utc,std,yes,utc,std,,,no,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,
215,b2,2,brown/anthesis,boot/anthesis,boot,boot,no,VA,6/1/23,2023,POST (-1 DAT),palmer amaranth,10.16,1m2,0,0,108,108,111.24,yes,pre,std,no,,,yes,pre,std,no,,,,,no,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,
312,b3,2,brown/anthesis,boot/anthesis,boot,boot,no,VA,6/1/23,2023,POST (-1 DAT),palmer amaranth,10.16,1m2,0,0,40.5,40.5,121.5,yes,pre,std,no,,,yes,pre,std,no,,,,,no,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,
402,b4,2,brown/anthesis,boot/anthesis,boot,boot,no,VA,6/1/23,2023,POST (-1 DAT),palmer amaranth,12.7,1m2,0,0,24.3,24.3,133.74,yes,pre,std,no,,,yes,pre,std,no,,,,,no,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,
407,b4,2,brown/anthesis,boot/anthesis,boot,boot,no,VA,6/1/23,2023,POST (-1 DAT),palmer amaranth,15.24,1m2,0,0,62.1,62.1,133.74,yes,pre,std,no,,,yes,pre,std,no,,,,,no,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,
104,b1,3,brown/anthesis,boot/anthesis,anthesis,anthesis,no,VA,6/1/23,2023,POST (-1 DAT),palmer amaranth,15.24,1m2,0,0,18.9,18.9,210.78,no,,,yes,pre,std,no,,,yes,pre,early,,,no,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,
202,b2,3,brown/anthesis,boot/anthesis,anthesis,anthesis,no,VA,6/1/23,2023,POST (-1 DAT),palmer amaranth,12.7,1m2,0,0,2.7,2.7,111.24,no,,,yes,pre,std,no,,,yes,pre,early,,,no,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,
212,b2,3,brown/anthesis,boot/anthesis,anthesis,anthesis,no,VA,6/1/23,2023,POST (-1 DAT),palmer amaranth,12.7,1m2,0,0,51.3,51.3,111.24,no,,,yes,pre,std,no,,,yes,pre,early,,,no,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,
315,b3,3,brown/anthesis,boot/anthesis,anthesis,anthesis,no,VA,6/1/23,2023,POST (-1 DAT),palmer amaranth,10.16,1m2,0,0,18.9,18.9,121.5,no,,,yes,pre,std,no,,,yes,pre,early,,,no,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,
102,b1,4,brown/anthesis,boot/anthesis,POST,no residual,yes,VA,6/1/23,2023,POST (-1 DAT),palmer amaranth,17.78,1m2,0,2.7,818.1,820.8,210.78,no,,,no,,,no,,,no,,,,,no,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,
207,b2,4,brown/anthesis,boot/anthesis,POST,no residual,yes,VA,6/1/23,2023,POST (-1 DAT),palmer amaranth,12.7,1m2,0,16.2,477.9,494.1,111.24,no,,,no,,,no,,,no,,,,,no,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,
404,b4,4,brown/anthesis,boot/anthesis,POST,no residual,yes,VA,6/1/23,2023,POST (-1 DAT),palmer amaranth,15.24,1m2,0,0,278.1,278.1,133.74,no,,,no,,,no,,,no,,,,,no,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,
412,b4,4,brown/anthesis,boot/anthesis,POST,no residual,yes,VA,6/1/23,2023,POST (-1 DAT),palmer amaranth,10.16,1m2,0,8.1,272.7,280.8,133.74,no,,,no,,,no,,,no,,,,,no,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,
107,b1,5,brown/anthesis,boot/anthesis,anthesis/POST,anthesis,no,VA,6/1/23,2023,POST (-1 DAT),palmer amaranth,15.24,1m2,0,0,59.4,59.4,210.78,no,,,no,,,no,,,no,,,,,no,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,
112,b1,5,brown/anthesis,boot/anthesis,anthesis/POST,anthesis,no,VA,6/1/23,2023,POST (-1 DAT),palmer amaranth,10.16,1m2,0,0,51.3,51.3,210.78,no,,,no,,,no,,,no,,,,,no,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,
304,b3,5,brown/anthesis,boot/anthesis,anthesis/POST,anthesis,no,VA,6/1/23,2023,POST (-1 DAT),palmer amaranth,12.7,1m2,0,0,2.7,2.7,121.5,no,,,no,,,no,,,no,,,,,no,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,
415,b4,5,brown/anthesis,boot/anthesis,anthesis/POST,anthesis,no,VA,6/1/23,2023,POST (-1 DAT),palmer amaranth,10.16,1m2,0,0,16.2,16.2,133.74,no,,,no,,,no,,,no,,,,,no,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,
110,b1,6,green/boot,boot/boot,no residual,no residual,yes,VA,6/1/23,2023,POST (-1 DAT),palmer amaranth,15.24,1m2,0,2.7,418.5,421.2,210.78,yes,utc,early,yes,utc,early,no,,,no,,,,,no,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,
403,b4,6,green/boot,boot/boot,no residual,no residual,yes,VA,6/1/23,2023,POST (-1 DAT),palmer amaranth,12.7,1m2,0,2.7,137.7,140.4,133.74,yes,utc,early,yes,utc,early,no,,,no,,,,,no,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,
406,b4,6,green/boot,boot/boot,no residual,no residual,yes,VA,6/1/23,2023,POST (-1 DAT),palmer amaranth,15.24,1m2,0,2.7,189,191.7,133.74,yes,utc,early,yes,utc,early,no,,,no,,,,,no,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,
408,b4,6,green/boot,boot/boot,no residual,no residual,yes,VA,6/1/23,2023,POST (-1 DAT),palmer amaranth,15.24,1m2,0,0,135,135,133.74,yes,utc,early,yes,utc,early,no,,,no,,,,,no,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,
106,b1,7,green/boot,boot/boot,boot,boot,no,VA,6/1/23,2023,POST (-1 DAT),palmer amaranth,15.24,1m2,0,0,16.2,16.2,210.78,yes,pre,early,no,,,no,,,no,,,,,no,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,
203,b2,7,green/boot,boot/boot,boot,boot,no,VA,6/1/23,2023,POST (-1 DAT),palmer amaranth,15.24,1m2,0,0,8.1,8.1,111.24,yes,pre,early,no,,,no,,,no,,,,,no,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,
308,b3,7,green/boot,boot/boot,boot,boot,no,VA,6/1/23,2023,POST (-1 DAT),palmer amaranth,17.78,1m2,0,0,13.5,13.5,121.5,yes,pre,early,no,,,no,,,no,,,,,no,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,
414,b4,7,green/boot,boot/boot,boot,boot,no,VA,6/1/23,2023,POST (-1 DAT),palmer amaranth,12.7,1m2,0,0,8.1,8.1,133.74,yes,pre,early,no,,,no,,,no,,,,,no,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,
108,b1,8,green/boot,boot/boot,anthesis,anthesis,no,VA,6/1/23,2023,POST (-1 DAT),palmer amaranth,17.78,1m2,0,0,8.1,8.1,210.78,no,,,yes,pre,std,no,,,no,,,,,no,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,
