plot,blk,trt,plt.date,herb.trt,herb.trt.POSTdemo,NoResidualAtPost,location,date,site.year,year,timing,weed.species,soy.hgt.cm,weed.demo.unit,above.canopy,greater.ten.cm,less.ten.cm,total.weed.den,weed.check,std.weed den,eb.data,eb.herb,eb.plt.dt,ea.data,ea.herb,ea.plt.dt,lb.data,lb.herb,lb.plt.dt,la.data,la.herb,la.plt.dt,yield.data,rye.bio.m2,soybean.kgha,lorenz,ob1,ob2,ob3,ob4,ob5,ob6,ob7,ob8,ob9,ob10,ob11,ob12,ob13,ob14,ob15,ob16
507,b3,3,standard (14 DPP),anthesis,anthesis,no,PA,10/18/23,PA23,2023,Soybean maturity,waterhemp,74.93,1m2,0,0,0,0,10,na,no,,,yes,pre,std,no,,,yes,pre,std,no,na,na,yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,b3,5,standard (14 DPP),anthesis/POST,anthesis,no,PA,10/18/23,PA23,2023,Soybean maturity,waterhemp,77.47,1m2,0,0,0,0,10,na,no,,,no,,,no,,,no,,,no,na,na,yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,b4,5,standard (14 DPP),anthesis/POST,anthesis,no,PA,10/18/23,PA23,2023,Soybean maturity,waterhemp,72.39,1m2,0,0,0,0,10,na,no,,,no,,,no,,,no,,,no,na,na,yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
304,b2,5,standard (14 DPP),anthesis/POST,anthesis,no,PA,10/18/23,PA23,2023,Soybean maturity,waterhemp,76.2,1m2,0,0,0,0,10,na,no,,,no,,,no,,,no,,,no,na,na,yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
502,b1,5,standard (14 DPP),anthesis/POST,anthesis,no,PA,10/18/23,PA23,2023,Soybean maturity,waterhemp,76.2,1m2,0,0,0,0,10,na,no,,,no,,,no,,,no,,,no,na,na,yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
209,b3,12,standard (1 DAP),boot,boot,no,PA,10/18/23,PA23,2023,Soybean maturity,waterhemp,83.82,1m2,1,1,1,3,10,na,no,,,no,,,yes,pre,late,no,,,no,na,na,yes,109,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211,b4,12,standard (1 DAP),boot,boot,no,PA,10/18/23,PA23,2023,Soybean maturity,waterhemp,80.01,1m2,1,3.5,1,5.5,10,na,no,,,no,,,yes,pre,late,no,,,no,na,na,yes,86,50,36,15,0,0,0,0,0,0,0,0,0,0,0,0
401,b1,12,standard (1 DAP),boot,boot,no,PA,10/18/23,PA23,2023,Soybean maturity,waterhemp,71.12,1m2,0,1,1,2,10,na,no,,,no,,,yes,pre,late,no,,,no,na,na,yes,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505,b2,12,standard (1 DAP),boot,boot,no,PA,10/18/23,PA23,2023,Soybean maturity,waterhemp,83.82,1m2,0,1,1,2,10,na,no,,,no,,,yes,pre,late,no,,,no,na,na,yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205,b2,13,standard (1 DAP),anthesis,anthesis,no,PA,10/18/23,PA23,2023,Soybean maturity,waterhemp,77.47,1m2,0,2,0,2,10,na,no,,,no,,,no,,,yes,pre,late,no,na,na,yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
311,b4,13,standard (1 DAP),anthesis,anthesis,no,PA,10/18/23,PA23,2023,Soybean maturity,waterhemp,72.39,1m2,1.5,4,1,6.5,10,na,no,,,no,,,no,,,yes,pre,late,no,na,na,yes,90,81,35,27,36,18,0,0,0,0,0,0,0,0,0,0
409,b3,13,standard (1 DAP),anthesis,anthesis,no,PA,10/18/23,PA23,2023,Soybean maturity,waterhemp,78.74,1m2,0,1,1,2,10,na,no,,,no,,,no,,,yes,pre,late,no,na,na,yes,26,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0
501,b1,13,standard (1 DAP),anthesis,anthesis,no,PA,10/18/23,PA23,2023,Soybean maturity,waterhemp,73.66,1m2,0,0,0,0,10,na,no,,,no,,,no,,,yes,pre,late,no,na,na,yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105,b2,15,standard (1 DAP),anthesis/POST,anthesis,no,PA,10/18/23,PA23,2023,Soybean maturity,waterhemp,71.12,1m2,0,0,0,0,10,na,no,,,no,,,no,,,no,,,no,na,na,yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201,b1,15,standard (1 DAP),anthesis/POST,anthesis,no,PA,10/18/23,PA23,2023,Soybean maturity,waterhemp,73.66,1m2,0,0,0,0,10,na,no,,,no,,,no,,,no,,,no,na,na,yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
309,b3,15,standard (1 DAP),anthesis/POST,anthesis,no,PA,10/18/23,PA23,2023,Soybean maturity,waterhemp,76.2,1m2,0,0,0,0,10,na,no,,,no,,,no,,,no,,,no,na,na,yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
511,b4,15,standard (1 DAP),anthesis/POST,anthesis,no,PA,10/18/23,PA23,2023,Soybean maturity,waterhemp,72.39,1m2,0,0,0,0,10,na,no,,,no,,,no,,,no,,,no,na,na,yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106,b2,7,early (1 DAP),boot,boot,no,PA,10/18/23,PA23,2023,Soybean maturity,waterhemp,77.47,1m2,0,0,0,0,10,na,yes,pre,early,no,,,no,,,no,,,no,na,na,yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203,b1,7,early (1 DAP),boot,boot,no,PA,10/18/23,PA23,2023,Soybean maturity,waterhemp,78.74,1m2,0,0,0,0,10,na,yes,pre,early,no,,,no,,,no,,,no,na,na,yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
308,b3,7,early (1 DAP),boot,boot,no,PA,10/18/23,PA23,2023,Soybean maturity,waterhemp,80.01,1m2,0,0,0,0,10,na,yes,pre,early,no,,,no,,,no,,,no,na,na,yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
510,b4,7,early (1 DAP),boot,boot,no,PA,10/18/23,PA23,2023,Soybean maturity,waterhemp,73.66,1m2,0,1,0,1,10,na,yes,pre,early,no,,,no,,,no,,,no,na,na,yes,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108,b3,8,early (1 DAP),anthesis,anthesis,no,PA,10/18/23,PA23,2023,Soybean maturity,waterhemp,73.66,1m2,0,1,1,2,10,na,no,,,yes,pre,early,no,,,no,,,no,na,na,yes,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206,b2,8,early (1 DAP),anthesis,anthesis,no,PA,10/18/23,PA23,2023,Soybean maturity,waterhemp,86.36,1m2,0,0,0,0,10,na,no,,,yes,pre,early,no,,,no,,,no,na,na,yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210,b4,8,early (1 DAP),anthesis,anthesis,no,PA,10/18/23,PA23,2023,Soybean maturity,waterhemp,78.74,1m2,0,1,1,2,10,na,no,,,yes,pre,early,no,,,no,,,no,na,na,yes,45,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0
303,b1,8,early (1 DAP),anthesis,anthesis,no,PA,10/18/23,PA23,2023,Soybean maturity,waterhemp,76.2,1m2,0,0,0,0,10,na,no,,,yes,pre,early,no,,,no,,,no,na,na,yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103,b1,10,early (1 DAP),anthesis/POST,anthesis,no,PA,10/18/23,PA23,2023,Soybean maturity,waterhemp,72.39,1m2,0,0,0,0,10,na,no,,,no,,,no,,,no,,,no,na,na,yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
208,b3,10,early (1 DAP),anthesis/POST,anthesis,no,PA,10/18/23,PA23,2023,Soybean maturity,waterhemp,81.28,1m2,0,0,0,0,10,na,no,,,no,,,no,,,no,,,no,na,na,yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
410,b4,10,early (1 DAP),anthesis/POST,anthesis,no,PA,10/18/23,PA23,2023,Soybean maturity,waterhemp,69.85,1m2,0,0,0,0,10,na,no,,,no,,,no,,,no,,,no,na,na,yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506,b2,10,early (1 DAP),anthesis/POST,anthesis,no,PA,10/18/23,PA23,2023,Soybean maturity,waterhemp,73.66,1m2,0,0,0,0,10,na,no,,,no,,,no,,,no,,,no,na,na,yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
204,b2,1,standard (14 DPP),no residual,no residual,yes,VA,10/19/22,VA22,2022,Soybean maturity,palmer amaranth,51,1m2,8.1,0,0,8.1,31,na,yes,utc,std,yes,utc,std,yes,utc,std,yes,utc,std,no,na,na,no,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
302,b1,1,standard (14 DPP),no residual,no residual,yes,VA,10/19/22,VA22,2022,Soybean maturity,palmer amaranth,53,1m2,0,5.4,0,5.4,31,na,yes,utc,std,yes,utc,std,yes,utc,std,yes,utc,std,no,na,na,no,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
307,b3,1,standard (14 DPP),no residual,no residual,yes,VA,10/19/22,VA22,2022,Soybean maturity,palmer amaranth,43,1m2,5.4,2.7,0,8.1,31,na,yes,utc,std,yes,utc,std,yes,utc,std,yes,utc,std,no,na,na,no,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
512,b4,1,standard (14 DPP),no residual,no residual,yes,VA,10/19/22,VA22,2022,Soybean maturity,palmer amaranth,51,1m2,13.5,2.7,0,16.2,31,na,yes,utc,std,yes,utc,std,yes,utc,std,yes,utc,std,no,na,na,no,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
102,b1,4,standard (14 DPP),POST,no residual,yes,VA,10/19/22,VA22,2022,Soybean maturity,palmer amaranth,43,1m2,0,0,0,0,31,na,no,,,no,,,no,,,no,,,no,na,na,no,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
207,b3,4,standard (14 DPP),POST,no residual,yes,VA,10/19/22,VA22,2022,Soybean maturity,palmer amaranth,41,1m2,0,0,0,0,31,na,no,,,no,,,no,,,no,,,no,na,na,no,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
404,b2,4,standard (14 DPP),POST,no residual,yes,VA,10/19/22,VA22,2022,Soybean maturity,palmer amaranth,46,1m2,0,0,0,0,31,na,no,,,no,,,no,,,no,,,no,na,na,no,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
412,b4,4,standard (14 DPP),POST,no residual,yes,VA,10/19/22,VA22,2022,Soybean maturity,palmer amaranth,51,1m2,10.8,2.7,0,13.5,31,na,no,,,no,,,no,,,no,,,no,na,na,no,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
101,b1,11,standard (1 DAP),no residual,no residual,yes,VA,10/19/22,VA22,2022,Soybean maturity,palmer amaranth,51,1m2,8.1,0,0,8.1,31,na,no,,,no,,,yes,utc,late,yes,utc,late,no,na,na,no,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
109,b3,11,standard (1 DAP),no residual,no residual,yes,VA,10/19/22,VA22,2022,Soybean maturity,palmer amaranth,43,1m2,16.2,0,0,16.2,31,na,no,,,no,,,yes,utc,late,yes,utc,late,no,na,na,no,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
305,b2,11,standard (1 DAP),no residual,no residual,yes,VA,10/19/22,VA22,2022,Soybean maturity,palmer amaranth,41,1m2,2.7,0,0,2.7,31,na,no,,,no,,,yes,utc,late,yes,utc,late,no,na,na,no,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
411,b4,11,standard (1 DAP),no residual,no residual,yes,VA,10/19/22,VA22,2022,Soybean maturity,palmer amaranth,46,1m2,2.7,0,0,2.7,31,na,no,,,no,,,yes,utc,late,yes,utc,late,no,na,na,no,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
111,b4,14,standard (1 DAP),POST,no residual,yes,VA,10/19/22,VA22,2022,Soybean maturity,palmer amaranth,41,1m2,0,0,0,0,31,na,no,,,no,,,no,,,no,,,no,na,na,no,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
301,b1,14,standard (1 DAP),POST,no residual,yes,VA,10/19/22,VA22,2022,Soybean maturity,palmer amaranth,38,1m2,0,0,0,0,31,na,no,,,no,,,no,,,no,,,no,na,na,no,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
405,b2,14,standard (1 DAP),POST,no residual,yes,VA,10/19/22,VA22,2022,Soybean maturity,palmer amaranth,38,1m2,0,0,0,0,31,na,no,,,no,,,no,,,no,,,no,na,na,no,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
509,b3,14,standard (1 DAP),POST,no residual,yes,VA,10/19/22,VA22,2022,Soybean maturity,palmer amaranth,38,1m2,0,0,0,0,31,na,no,,,no,,,no,,,no,,,no,na,na,no,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
110,b4,6,early (1 DAP),no residual,no residual,yes,VA,10/19/22,VA22,2022,Soybean maturity,palmer amaranth,41,1m2,13.5,0,0,13.5,31,na,yes,utc,early,yes,utc,early,no,,,no,,,no,na,na,no,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
403,b1,6,early (1 DAP),no residual,no residual,yes,VA,10/19/22,VA22,2022,Soybean maturity,palmer amaranth,51,1m2,0,0,0,0,31,na,yes,utc,early,yes,utc,early,no,,,no,,,no,na,na,no,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
406,b2,6,early (1 DAP),no residual,no residual,yes,VA,10/19/22,VA22,2022,Soybean maturity,palmer amaranth,41,1m2,18.9,2.7,0,21.6,31,na,yes,utc,early,yes,utc,early,no,,,no,,,no,na,na,no,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
408,b3,6,early (1 DAP),no residual,no residual,yes,VA,10/19/22,VA22,2022,Soybean maturity,palmer amaranth,41,1m2,2.7,2.7,0,5.4,31,na,yes,utc,early,yes,utc,early,no,,,no,,,no,na,na,no,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
306,b2,9,early (1 DAP),POST,no residual,yes,VA,10/19/22,VA22,2022,Soybean maturity,palmer amaranth,51,1m2,0,0,0,0,31,na,no,,,no,,,no,,,no,,,no,na,na,no,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
310,b4,9,early (1 DAP),POST,no residual,yes,VA,10/19/22,VA22,2022,Soybean maturity,palmer amaranth,38,1m2,0,0,0,0,31,na,no,,,no,,,no,,,no,,,no,na,na,no,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
503,b1,9,early (1 DAP),POST,no residual,yes,VA,10/19/22,VA22,2022,Soybean maturity,palmer amaranth,46,1m2,0,0,0,0,31,na,no,,,no,,,no,,,no,,,no,na,na,no,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
508,b3,9,early (1 DAP),POST,no residual,yes,VA,10/19/22,VA22,2022,Soybean maturity,palmer amaranth,43,1m2,0,0,0,0,31,na,no,,,no,,,no,,,no,,,no,na,na,no,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
312,b4,2,standard (14 DPP),boot,boot,no,VA,10/19/22,VA22,2022,Soybean maturity,palmer amaranth,48,1m2,0,0,0,0,31,na,yes,pre,std,no,,,yes,pre,std,no,,,no,na,na,no,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
402,b1,2,standard (14 DPP),boot,boot,no,VA,10/19/22,VA22,2022,Soybean maturity,palmer amaranth,48,1m2,10.8,0,0,10.8,31,na,yes,pre,std,no,,,yes,pre,std,no,,,no,na,na,no,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
407,b3,2,standard (14 DPP),boot,boot,no,VA,10/19/22,VA22,2022,Soybean maturity,palmer amaranth,51,1m2,5.4,5.4,0,10.8,31,na,yes,pre,std,no,,,yes,pre,std,no,,,no,na,na,no,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
504,b2,2,standard (14 DPP),boot,boot,no,VA,10/19/22,VA22,2022,Soybean maturity,palmer amaranth,41,1m2,10.8,2.7,0,13.5,31,na,yes,pre,std,no,,,yes,pre,std,no,,,no,na,na,no,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
104,b2,3,standard (14 DPP),anthesis,anthesis,no,VA,10/19/22,VA22,2022,Soybean maturity,palmer amaranth,46,1m2,13.5,0,0,13.5,31,na,no,,,yes,pre,std,no,,,yes,pre,std,no,na,na,no,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
202,b1,3,standard (14 DPP),anthesis,anthesis,no,VA,10/19/22,VA22,2022,Soybean maturity,palmer amaranth,48,1m2,13.5,8.1,0,21.6,31,na,no,,,yes,pre,std,no,,,yes,pre,std,no,na,na,no,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
212,b4,3,standard (14 DPP),anthesis,anthesis,no,VA,10/19/22,VA22,2022,Soybean maturity,palmer amaranth,51,1m2,2.7,5.4,0,8.1,31,na,no,,,yes,pre,std,no,,,yes,pre,std,no,na,na,no,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
507,b3,3,standard (14 DPP),anthesis,anthesis,no,VA,10/19/22,VA22,2022,Soybean maturity,palmer amaranth,41,1m2,10.8,2.7,0,13.5,31,na,no,,,yes,pre,std,no,,,yes,pre,std,no,na,na,no,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
107,b3,5,standard (14 DPP),anthesis/POST,anthesis,no,VA,10/19/22,VA22,2022,Soybean maturity,palmer amaranth,43,1m2,0,2.7,0,2.7,31,na,no,,,no,,,no,,,no,,,no,na,na,no,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
112,b4,5,standard (14 DPP),anthesis/POST,anthesis,no,VA,10/19/22,VA22,2022,Soybean maturity,palmer amaranth,46,1m2,0,8.1,0,8.1,31,na,no,,,no,,,no,,,no,,,no,na,na,no,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
304,b2,5,standard (14 DPP),anthesis/POST,anthesis,no,VA,10/19/22,VA22,2022,Soybean maturity,palmer amaranth,41,1m2,0,0,0,0,31,na,no,,,no,,,no,,,no,,,no,na,na,no,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
502,b1,5,standard (14 DPP),anthesis/POST,anthesis,no,VA,10/19/22,VA22,2022,Soybean maturity,palmer amaranth,41,1m2,2.7,2.7,0,5.4,31,na,no,,,no,,,no,,,no,,,no,na,na,no,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
209,b3,12,standard (1 DAP),boot,boot,no,VA,10/19/22,VA22,2022,Soybean maturity,palmer amaranth,41,1m2,5.4,0,0,5.4,31,na,no,,,no,,,yes,pre,late,no,,,no,na,na,no,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
211,b4,12,standard (1 DAP),boot,boot,no,VA,10/19/22,VA22,2022,Soybean maturity,palmer amaranth,51,1m2,0,0,0,0,31,na,no,,,no,,,yes,pre,late,no,,,no,na,na,no,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
401,b1,12,standard (1 DAP),boot,boot,no,VA,10/19/22,VA22,2022,Soybean maturity,palmer amaranth,43,1m2,8.1,0,0,8.1,31,na,no,,,no,,,yes,pre,late,no,,,no,na,na,no,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
505,b2,12,standard (1 DAP),boot,boot,no,VA,10/19/22,VA22,2022,Soybean maturity,palmer amaranth,43,1m2,2.7,0,0,2.7,31,na,no,,,no,,,yes,pre,late,no,,,no,na,na,no,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
205,b2,13,standard (1 DAP),anthesis,anthesis,no,VA,10/19/22,VA22,2022,Soybean maturity,palmer amaranth,38,1m2,0,2.7,0,2.7,31,na,no,,,no,,,no,,,yes,pre,late,no,na,na,no,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
311,b4,13,standard (1 DAP),anthesis,anthesis,no,VA,10/19/22,VA22,2022,Soybean maturity,palmer amaranth,48,1m2,0,0,0,0,31,na,no,,,no,,,no,,,yes,pre,late,no,na,na,no,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
409,b3,13,standard (1 DAP),anthesis,anthesis,no,VA,10/19/22,VA22,2022,Soybean maturity,palmer amaranth,43,1m2,10.8,0,0,10.8,31,na,no,,,no,,,no,,,yes,pre,late,no,na,na,no,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
501,b1,13,standard (1 DAP),anthesis,anthesis,no,VA,10/19/22,VA22,2022,Soybean maturity,palmer amaranth,36,1m2,0,0,0,0,31,na,no,,,no,,,no,,,yes,pre,late,no,na,na,no,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
105,b2,15,standard (1 DAP),anthesis/POST,anthesis,no,VA,10/19/22,VA22,2022,Soybean maturity,palmer amaranth,46,1m2,0,2.7,0,2.7,31,na,no,,,no,,,no,,,no,,,no,na,na,no,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
201,b1,15,standard (1 DAP),anthesis/POST,anthesis,no,VA,10/19/22,VA22,2022,Soybean maturity,palmer amaranth,43,1m2,2.7,2.7,0,5.4,31,na,no,,,no,,,no,,,no,,,no,na,na,no,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
309,b3,15,standard (1 DAP),anthesis/POST,anthesis,no,VA,10/19/22,VA22,2022,Soybean maturity,palmer amaranth,46,1m2,0,2.7,0,2.7,31,na,no,,,no,,,no,,,no,,,no,na,na,no,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
511,b4,15,standard (1 DAP),anthesis/POST,anthesis,no,VA,10/19/22,VA22,2022,Soybean maturity,palmer amaranth,46,1m2,0,5.4,0,5.4,31,na,no,,,no,,,no,,,no,,,no,na,na,no,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
106,b2,7,early (1 DAP),boot,boot,no,VA,10/19/22,VA22,2022,Soybean maturity,palmer amaranth,56,1m2,13.5,0,0,13.5,31,na,yes,pre,early,no,,,no,,,no,,,no,na,na,no,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
203,b1,7,early (1 DAP),boot,boot,no,VA,10/19/22,VA22,2022,Soybean maturity,palmer amaranth,48,1m2,0,2.7,0,2.7,31,na,yes,pre,early,no,,,no,,,no,,,no,na,na,no,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
308,b3,7,early (1 DAP),boot,boot,no,VA,10/19/22,VA22,2022,Soybean maturity,palmer amaranth,53,1m2,0,0,0,0,31,na,yes,pre,early,no,,,no,,,no,,,no,na,na,no,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
510,b4,7,early (1 DAP),boot,boot,no,VA,10/19/22,VA22,2022,Soybean maturity,palmer amaranth,48,1m2,13.5,2.7,0,16.2,31,na,yes,pre,early,no,,,no,,,no,,,no,na,na,no,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
108,b3,8,early (1 DAP),anthesis,anthesis,no,VA,10/19/22,VA22,2022,Soybean maturity,palmer amaranth,43,1m2,10.8,0,0,10.8,31,na,no,,,yes,pre,early,no,,,no,,,no,na,na,no,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
206,b2,8,early (1 DAP),anthesis,anthesis,no,VA,10/19/22,VA22,2022,Soybean maturity,palmer amaranth,56,1m2,5.4,2.7,0,8.1,31,na,no,,,yes,pre,early,no,,,no,,,no,na,na,no,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
210,b4,8,early (1 DAP),anthesis,anthesis,no,VA,10/19/22,VA22,2022,Soybean maturity,palmer amaranth,38,1m2,2.7,2.7,0,5.4,31,na,no,,,yes,pre,early,no,,,no,,,no,na,na,no,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
303,b1,8,early (1 DAP),anthesis,anthesis,no,VA,10/19/22,VA22,2022,Soybean maturity,palmer amaranth,48,1m2,5.4,0,0,5.4,31,na,no,,,yes,pre,early,no,,,no,,,no,na,na,no,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
103,b1,10,early (1 DAP),anthesis/POST,anthesis,no,VA,10/19/22,VA22,2022,Soybean maturity,palmer amaranth,48,1m2,0,0,0,0,31,na,no,,,no,,,no,,,no,,,no,na,na,no,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
208,b3,10,early (1 DAP),anthesis/POST,anthesis,no,VA,10/19/22,VA22,2022,Soybean maturity,palmer amaranth,46,1m2,0,0,0,0,31,na,no,,,no,,,no,,,no,,,no,na,na,no,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
410,b4,10,early (1 DAP),anthesis/POST,anthesis,no,VA,10/19/22,VA22,2022,Soybean maturity,palmer amaranth,46,1m2,0,0,0,0,31,na,no,,,no,,,no,,,no,,,no,na,na,no,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
506,b2,10,early (1 DAP),anthesis/POST,anthesis,no,VA,10/19/22,VA22,2022,Soybean maturity,palmer amaranth,51,1m2,0,2.7,0,2.7,31,na,no,,,no,,,no,,,no,,,no,na,na,no,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
115,b1,1,standard (14 DPP),no residual,no residual,yes,VA,11/13/23,VA23,2023,Soybean maturity,palmer amaranth,33.02,1m2,24,6,30,60,218,31.5,yes,utc,std,yes,utc,std,yes,utc,std,yes,utc,std,no,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,
204,b2,1,standard (14 DPP),no residual,no residual,yes,VA,11/13/23,VA23,2023,Soybean maturity,palmer amaranth,30.48,1m2,1,3,4,8,218,5,yes,utc,std,yes,utc,std,yes,utc,std,yes,utc,std,no,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,
302,b3,1,standard (14 DPP),no residual,no residual,yes,VA,11/13/23,VA23,2023,Soybean maturity,palmer amaranth,35.56,1m2,2,2,4,8,218,16,yes,utc,std,yes,utc,std,yes,utc,std,yes,utc,std,no,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,
307,b3,1,standard (14 DPP),no residual,no residual,yes,VA,11/13/23,VA23,2023,Soybean maturity,palmer amaranth,35.56,1m2,3,9,12,24,218,16,yes,utc,std,yes,utc,std,yes,utc,std,yes,utc,std,no,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,
102,b1,4,standard (14 DPP),POST,no residual,yes,VA,11/13/23,VA23,2023,Soybean maturity,palmer amaranth,35.56,1m2,1,2,3,6,218,31.5,no,,,no,,,no,,,no,,,no,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,
207,b2,4,standard (14 DPP),POST,no residual,yes,VA,11/13/23,VA23,2023,Soybean maturity,palmer amaranth,30.48,1m2,0,1,1,2,218,5,no,,,no,,,no,,,no,,,no,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,
404,b4,4,standard (14 DPP),POST,no residual,yes,VA,11/13/23,VA23,2023,Soybean maturity,palmer amaranth,35.56,1m2,0,2,2,4,218,17,no,,,no,,,no,,,no,,,no,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,
412,b4,4,standard (14 DPP),POST,no residual,yes,VA,11/13/23,VA23,2023,Soybean maturity,palmer amaranth,30.48,1m2,9,6,15,30,218,17,no,,,no,,,no,,,no,,,no,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,
101,b1,11,standard (1 DAP),no residual,no residual,yes,VA,11/13/23,VA23,2023,Soybean maturity,palmer amaranth,17.78,1m2,0,0,0,0,218,31.5,no,,,no,,,yes,utc,late,yes,utc,late,no,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,
